OTU ID	WINDMILL_farm-Control	WINDMILL_farm-Drought	Castle_Field_West_W-Control	Castle_Field_West_W-Drought	Jemma_6-Control	Jemma_6-Drought	Jemma_9-Control	Jemma_9-Drought	Lardon Chase-Control	Lardon Chase-Drought	Kingdom	Phylum	Class	Order	Family	Genus	Species
9f210cc5e7589b16c6383a19063dcdaf	2	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	NA	NA	NA
9fd5c97251e3223b44ba8655a322f700	79	34	59	5	0	0	0	0	27	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Chlamydocillium	NA
9feb77fb4b011fb044869e96ed7d1c6a	33	78	57	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	Heteroconium	NA
a051342d298f8930eaad8363c42bc80a	0	0	0	0	0	1	0	0	0	0	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	NA	NA
a07f44e99e280742707d4ebb23214c5f	260	167	72	189	110	54	28	17	152	66	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
a0bf1e346103c301fae00b2a0cdf8c92	0	0	54	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Melanospora	NA
a1095bc686a8a0089b76ae194e73b460	18	0	0	0	4	91	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Myxarium	NA
a16d818bc453f0b5780e574ecbb38224	0	0	0	0	0	13	0	0	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Rodwayella	NA
a2595e3c50f46b1ebf21c01755d12209	128	0	73	0	181	120	30	79	722	189	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Subulicystidium	NA
a25e162917132b17a2e85578d39b1a45	469	266	275	1123	638	486	348	211	303	366	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	NA
a27a6f06ed4694944a7a279206e4c484	0	0	22	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Psoroglaena	NA
a27f53c9453738c9f5bc985f806de61a	9	15	3	3	0	0	26	0	0	6	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	NA
a2878a4e252dfa8b1162300ca2040ca5	55	173	65	57	71	38	215	183	597	469	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
a2a92febedb58daf0c49bf74f5e678db	0	0	0	8	0	4	0	17	0	41	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
a2c307c641afc97423e315814bcf698d	0	5	0	4	0	0	0	0	13	24	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	NA
a39ba8b94eacb850e45f52b3b063a462	45	95	251	311	26	30	42	49	210	243	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	NA
a401cf666dde6392dbc82d0899a91327	0	0	0	0	0	0	0	0	0	8	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	NA	NA
a4712edfd2b3d95ada0d38ad3e37a545	0	0	0	0	89	70	140	128	0	0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	NA
a4cd359f157a88043ccf6a1e8feb8429	29	11	0	0	0	4	0	0	7	3	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Tubeufiaceae_gen_Incertae_sedis	NA
a5822e10913ac0af9df521404d68fc25	0	0	0	12	0	0	0	39	41	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Nectriella	NA
a58eae180affc3a5d20e6b2b9d376165	8	17	41	71	201	259	118	76	73	5	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricales_fam_Incertae_sedis	Agaricales_gen_Incertae_sedis	NA
a5bb4c7be59b85af5a83dd0bb5eff699	15	0	0	0	0	0	226	159	29	7	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Xanthothecium	NA
a5e5939c8162ff2809641218c7bc63a0	0	0	64	37	35	72	0	63	81	49	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	NA
a66058207eaf39e7af80f5fc6683b51c	0	0	0	2	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Berkeleyomyces	NA
a6a8d901d2df11c11a7eaea82f8e5b75	24	31	0	18	7	51	10	4	4	55	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
a6ebc16ff1318c4c9a9ee2e7a079d986	48	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	NA	NA
a722cf4557b0ae472806a3e80393108b	0	23	33	39	104	108	421	548	134	158	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
a72763c73f2a3a8763c7378b0496f4ae	0	15	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Pseudorobillardaceae	Pseudorobillarda	NA
a7662e23b06ad01fc695d19e6b5ecb63	41	90	129	260	39	65	66	61	60	9	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
a83973dbac34e5d1a46881654e780793	0	0	0	0	95	93	0	11	0	0	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella	NA
a907f1ebcdf65d958357b81d5abe2035	0	4	197	130	10	14	0	0	5	19	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS07	GS07_fam_Incertae_sedis	GS07_gen_Incertae_sedis	NA
ab90ba693900e4fbd5c80d3867edd2e6	23	7	200	106	202	186	0	9	2	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	NA
abc6bdd20fdbb5b74264ee0c3319b308	0	0	0	0	0	0	0	0	0	28	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Xenoacrodontium	NA
ac2eb6e773cc469c8d81124367672e40	13	0	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	NA
ac35b0cb8561b769c55e16435f8aafe0	26	21	20	38	19	80	282	137	133	57	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Pleotrichocladium	NA
ac3e8b34878ca17f90f63358904c4c4c	0	0	0	0	10	24	0	41	0	0	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinales_fam_Incertae_sedis	Sebacinales_gen_Incertae_sedis	NA
ac9c590082c1138387fa5fc3ac49d3e7	0	13	17	0	6	5	15	5	28	23	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA
ae56f9e581eff77b37c4af487974e8df	3	183	0	0	0	0	0	0	0	0	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Dissophora	NA
ae65aeed1fa320733029f7bb533ffaa1	0	6	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Chionosphaeraceae_gen_Incertae_sedis	NA
af09b09db04c6509129c7f418e1d44cc	1828	1573	1634	1067	1474	3011	317	285	1521	3481	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	NA	NA
af1624286e7115cba02cb9509c08116d	11	5	0	0	0	10	0	0	0	0	Fungi	Sanchytriomycota	Sanchytriomycetes	Sanchytriales	Sanchytriaceae	Sanchytrium	NA
b00740ed929d47d5b58a93f11682aa46	0	0	2	0	0	0	0	0	0	0	Fungi	Entomophthoromycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Conidiobolus	NA
b02c88340e43c69dee02efa1a9f65dc5	323	12	0	0	153	183	196	0	21	7	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	NA
b0b81791337b8a67bf36d54ba23e47d0	0	3	0	0	0	4	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Paracremonium	NA
b0c47e496f95930b2463d44627ee40e9	0	0	13	0	0	2	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Coronophorales	Coronophorales_fam_Incertae_sedis	Papulaspora	NA
b1dae7c084e2b2cecdd9383f3dd4c881	0	0	0	3	44	70	0	0	0	0	Fungi	Ascomycota	Sareomycetes	Sareales	Sareaceae	Sareaceae_gen_Incertae_sedis	NA
b29646b690b1fabe68e266a3c445f803	0	0	0	0	0	0	11	0	0	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
b29789515d5a867b6fcb8d7d4e1eecec	45	27	3	8	12	4	0	8	152	86	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Pezizomycotina_gen_Incertae_sedis	NA
b2d1d0fb3c271997873ccfc901bfc234	0	0	18	0	0	0	0	0	29	16	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Hapsidospora	NA
b2d7ea3d5a1e2fbe26855aca8c1e6d9d	0	0	0	9	0	0	0	0	2	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Limnoperdaceae	Limnoperdon	NA
b38697a23e21f34f566288cfc2c7f24a	99	268	118	39	57	123	35	70	127	151	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Sordariales_gen_Incertae_sedis	NA
b3dcf659ceaa0eb90f3d2e5ce72ce42b	0	0	0	0	211	70	0	0	4	7	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Ramosiphorum	NA
b4637bc9834a034906f8e84a9c8c911b	0	0	8	0	21	0	0	12	0	0	Fungi	Basidiomycota	Pucciniomycetes	Platygloeales	Eocronartiaceae	Eocronartium	NA
b4f015294f75877ab4a109ed357d1b57	0	0	368	99	0	2	1427	2632	43	245	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Dermoloma	NA
b543f256f49bf75c7e127f4d21e6ecfa	0	0	0	0	0	0	9	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Auxarthron	NA
b5ae03d2d76e6dbe65a3b91a8dea9498	30	24	0	38	53	4	10	16	48	33	Fungi	Aphelidiomycota	Aphelidiomycetes	GS16	GS16_fam_Incertae_sedis	GS16_gen_Incertae_sedis	NA
b61eea510408d1848d1d9c444465ca10	0	0	0	0	0	0	0	12	6	6	Fungi	Ascomycota	Eurotiomycetes	Arachnomycetales	Arachnomycetaceae	Arachnomyces	NA
b71965548db0795d76f29d68ed3077c9	0	0	0	0	0	0	0	3	0	0	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	NA
b7a50035d24966d612308a9b2b48e997	0	0	37	0	0	0	0	0	0	0	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	NA	NA	NA
b80a70fa5404973c4a6e394f3b67ff1d	0	4	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Haptocillium	NA
b92d324ea32556c584d0607742c3ec92	0	49	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Eurotiomycetes_ord_Incertae_sedis	Eurotiomycetes_fam_Incertae_sedis	Eurotiomycetes_gen_Incertae_sedis	NA
b99593273f1f2ecf14415ea9e6f01ea0	0	7	0	0	0	0	0	0	0	0	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiales_fam_Incertae_sedis	Chytridiales_gen_Incertae_sedis	NA
ba0c7cc3c879422b211547dd16060cb9	0	0	7	97	0	55	157	85	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula	NA
baea88a71e00ef56ad86f81a931aceca	3169	2097	2225	3735	4102	3380	3727	4159	2598	1716	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
bb1c16e6552b4288125931d5020d8eb2	0	0	0	0	0	1	0	0	0	0	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	NA
bb553e4071c274bd58c81709b9c8bd5b	0	0	98	56	70	36	27	22	2	5	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
bca2ee4f485d6e17ca79698101880e40	14	73	0	0	0	0	0	0	7	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	NA
bccca11035ec0254e2daaa775c6c9fe8	0	10	0	0	0	0	0	0	0	0	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NA
be1ee2dc085f5c5a86cf770272f7fb87	1	4	4	7	0	6	0	0	4	0	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Triscelophorus	NA
be6ace1197e17d9d1b3d9fb7d8d39d22	0	24	0	0	0	0	0	0	0	0	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydiaceae_gen_Incertae_sedis	NA
be74eac161e8057a677b524f8494382c	0	10	0	8	0	0	0	0	16	39	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	NA
bed6fb6663cdbc5d770cdb92137fa70a	11	0	0	0	0	0	0	3	56	13	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora	NA
bede67a6c2b1ff262c1dfbdd5ac71bd5	0	0	0	55	13	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	NA
bf126b97dc60dcabf486231755a0e883	0	0	0	0	0	0	0	0	6	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidium	NA
bf3ac318717f70ff1139fe26d95e335f	21	0	0	35	0	17	16	13	9	6	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Sarcopodium	NA
bfddddeaa5aea8a55a6f266767a4e865	0	4	4	10	0	6	0	0	0	2	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Rhizoplaca	NA
c0356e08e317962c922baadafecb1e17	0	0	21	18	0	0	0	6	0	0	Fungi	Zoopagomycota	Zoopagomycota_cls_Incertae_sedis	Zoopagomycota_ord_Incertae_sedis	Zoopagomycota_fam_Incertae_sedis	Zoopagomycota_gen_Incertae_sedis	NA
c0e0609d366944010744a8611a7acc8c	0	0	2	0	0	0	7	0	0	0	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	NA
c13fa8601ce02184b47291c4625e0362	0	0	0	0	0	0	0	0	14	0	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	NA
c22e1a799137aa079b218ad016b51579	0	0	0	0	0	9	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	NA
c231586db61ce69399eb97e9e97dda7a	0	0	0	0	218	34	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Calophoma	NA
c322a4a64f1c4e1c6226258dbc988cfe	4	8	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA
c3de9eba39feac6647bfe723b77b9acb	0	4	0	0	0	0	0	0	0	0	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	NA
c543520282cd3cc3f303a45711398f84	0	0	18	19	0	0	0	5	0	0	Fungi	Basidiobolomycota	Basidiobolomycetes	Basidiobolales	Basidiobolales_fam_Incertae_sedis	Basidiobolales_gen_Incertae_sedis	NA
c672c66e6b97eb40c91f61d8548906e2	0	0	0	0	0	8	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	NA
c69f30acaf6c0b180ea541251cb5d986	0	0	0	0	0	0	0	0	15	0	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Phallus	NA
c76ba8d443c6cf2eb71de1ac60c9ec38	328	1146	98	71	0	15	35	101	799	133	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	NA
c7fc44b6997a0b2dc2ad77d9423eb06d	1309	995	81	541	468	360	962	326	681	142	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	NA
c81138ead5fda9034aef0ba069409035	52	39	20	4	17	19	23	28	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	NA
c9be14653a588c953722e52a702c35b7	14	0	0	0	0	0	0	0	8	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Pseudocyclothyriella	NA
cc96879e33c6453bbf17c26e9e259a9f	0	0	0	0	0	0	51	0	4	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	NA
cdbd3c488f4db484085e4d67dc735a84	0	0	13	6	6	0	0	0	0	0	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Marcelleina	NA
ce43b15365a37a9fc1faae17c8b7210d	0	0	0	0	0	0	0	0	147	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cuphophyllus	NA
ceb2350f88faee9f8ff8c5bc2fd393f7	0	0	16	6	0	0	27	8	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Vikalpa	NA
cfda2a9c682f6cdd51cc5286e6b03bc2	13	279	19	0	0	0	236	514	60	38	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	NA
d0205386b81ccff91f08ba84f1787353	0	0	0	0	0	0	0	0	1	0	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	NA	NA
d02e385d5cf5e19b8f37e4b93fa80883	0	8	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	NA
d11a8e2ad67cc1e6bc16d525bb266b5b	10	27	0	6	0	0	0	0	22	13	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	NA
d152a702c3ca1924906e9706f670cf0e	0	0	0	0	0	0	0	0	0	2	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	NA
d19e72a9f89eb81d73057f37eed7b5bc	0	29	0	0	0	0	0	0	0	0	Fungi	Mucoromycota	Mucoromycota_cls_Incertae_sedis	Mucoromycota_ord_Incertae_sedis	Mucoromycota_fam_Incertae_sedis	Mucoromycota_gen_Incertae_sedis	NA
d1b04cca851cb0261603c739e2bc951b	0	0	0	0	1	19	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Pholiotina	NA
d1d31d9267fe41a7a4b0a2f9b77b04f2	0	0	58	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypocreaceae_gen_Incertae_sedis	NA
d2028846cee4ab2bbc97d2c171c06980	0	3	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Cheilymenia	NA
d2d73e88c32348cf07652940c591f3c3	23	18	19	5	11	17	17	43	4	25	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Operculomycetaceae	Operculomyces	NA
d2e83435fdbbe33aab1ec5194b7f9272	0	0	0	0	4	10	5	0	0	3	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossales_fam_Incertae_sedis	Geoglossales_gen_Incertae_sedis	NA
d32b4b1d944166bed57592794c45d72e	0	0	0	8	0	76	0	9	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Waltergamsia	NA
d3c1591514f333ab6157073da132d102	0	97	7	14	0	3	12	0	0	0	Fungi	Kickxellomycota	GS19	GS19_ord_Incertae_sedis	GS19_fam_Incertae_sedis	GS19_gen_Incertae_sedis	NA
d43ba807f9cfb1a4ae8a2b00e2590da1	0	0	0	0	8	0	0	0	93	17	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Trechisporales_fam_Incertae_sedis	Trechisporales_gen_Incertae_sedis	NA
d489df95f9d1f733573f2fc80141a47d	0	36	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Slooffia	NA
d4deee096290717d8dc2c3992515872e	0	16	44	39	88	152	16	18	10	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
d591d69933f80f7b00d94b42d1b7b014	0	0	47	0	20	24	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
d7112695eb53303b9a36167e9ab84607	1	0	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	NA
d74647adedc9f373d39a0dd9c126a4a8	272	36	163	26	28	14	0	28	37	19	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium	NA
d803231d06de9482d60c0b9f7c623c87	0	0	0	0	0	0	0	2	0	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycenaceae_gen_Incertae_sedis	NA
d8b812fc56dac0e3869d7e9596842304	0	0	0	0	4	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Pseudoophiobolus	NA
d92c1296497b348be6830394b2498ea4	0	0	0	0	14	7	0	0	20	0	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales_fam_Incertae_sedis	Tremellales_gen_Incertae_sedis	NA
d9ebdace9d20059cc89be99016aef772	26	0	8	11	22	23	38	107	169	159	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Paracylindrocarpon	NA
da5b43d416bfc75be14f7b0a87293f93	0	0	37	13	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Laburnicola	NA
db42399c17db7c2c4f83cd77d93ee539	18	105	119	69	0	5	4	0	0	16	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellales_fam_Incertae_sedis	Mortierellales_gen_Incertae_sedis	NA
dbf478c9115f88d8551daf37f3df0bde	0	0	174	338	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Dichotomopilus	NA
dc21833fa2e0c6fc14afdc7bc875112c	0	0	0	0	0	0	18	8	11	0	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Ceratosphaeriaceae	Ceratosphaeriaceae_gen_Incertae_sedis	NA
dcb36715fd0d5490ab3ea544f2e0a699	0	0	0	0	11	6	0	23	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	NA
dcd1376ba6da67a81167a42e3279daea	0	0	0	22	0	0	5	0	0	0	Fungi	Ascomycota	Laboulbeniomycetes	Laboulbeniomycetes_ord_Incertae_sedis	Laboulbeniomycetes_fam_Incertae_sedis	Laboulbeniomycetes_gen_Incertae_sedis	NA
dd4262e6d60dc8967a4114c80d828e99	94	40	105	336	28	117	157	141	77	54	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	NA	NA
de27dba74c44d15462d081ca1f585cbf	31	134	36	68	0	2	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Eurotiales_fam_Incertae_sedis	Eurotiales_gen_Incertae_sedis	NA
de4142172584a53943714a6c502cd396	0	0	16	6	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Didymosphaeriaceae_gen_Incertae_sedis	NA
df4a78b0799a2fac4c52eca33ec15c63	10	0	0	0	0	0	35	28	0	0	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonales_fam_Incertae_sedis	Trichosporonales_gen_Incertae_sedis	NA
df7bd10a070d1ad12aad87cab3ac5f7d	0	0	1	4	24	19	0	0	0	2	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	NA
e093e9193e8874ef7921f3146db08f9b	0	0	0	176	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Hodophilus	NA
e1aab0ae9dd93450b6b1c22e979af583	0	0	0	6	0	0	0	0	0	0	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	NA	NA	NA
e25791faf80ec2a09a3f9e446c99f5f8	0	0	0	0	0	4	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypaceae_gen_Incertae_sedis	NA
e26835f664ce7f0253e2edd3648a6487	44	66	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Longitudinalis	NA
e2edfa0ffdc76d5622fb38f030fa51e5	5	0	0	11	0	11	103	74	287	214	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	NA	NA
e32ea150f17df3ab10c80c3b738f14bb	0	0	0	0	0	0	0	9	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Montagnula	NA
e3dfc4390696e92f73bf9e1505c87afd	0	0	0	0	0	10	0	1	0	0	Fungi	Basidiomycota	Tritirachiomycetes	Tritirachiales	Tritirachiaceae	Tritirachium	NA
e50a7bd42c7279b458222f8dcce63684	170	179	44	11	0	3	13	8	103	137	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metacordyceps	NA
e5475c8bc30e2cf5c8ad4943149b6533	0	0	21	42	7	7	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Achroiostachys	NA
e554341d16b021e7d3bba9e6cfef898f	41	76	211	5	41	19	32	19	0	0	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	NA
e5671d1da632186394d775f8d6096844	241	195	0	13	10	8	85	156	203	174	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium	NA
e570f0e5cb4d57af6adc44fc6a778254	58	166	257	488	152	248	30	24	0	26	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Petrakia	NA
e624766cf47a177bf0320f4a186073f3	0	0	0	0	0	4	7	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entolomataceae_gen_Incertae_sedis	NA
e633dd4efd3397f7cf1f7b56abe03ae7	99	96	342	544	147	280	95	80	183	132	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectriaceae_gen_Incertae_sedis	NA
e6fe2913072bd40a16f6a1a86488a9a0	0	84	0	0	0	0	14	5	0	0	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
